dataset,gsm,donor_id,library_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,ADAMTS4,1,67.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,ADAMTS5,1,133.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,COL1A1,1,237435.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,COL1A2,1,148743.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,COL3A1,1,79996.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,COL5A1,1,11197.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,COL5A2,1,12572.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,COL6A1,1,27414.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,COL6A2,1,14989.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,COL6A3,1,20361.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,DCN,1,16190.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,FN1,1,48271.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,LOX,1,3475.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,LOXL2,1,5892.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,LUM,1,5737.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,MMP2,1,4007.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,MMP3,1,1148.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,MMP9,1,3309.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,MMP13,1,732.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,POSTN,1,6468.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,SPARC,1,65177.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,TIMP1,1,12074.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,TIMP2,1,3083.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,ecm_collagen_remodeling,TNC,1,2850.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,CCL2,1,1600.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,CCL5,1,1607.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,CXCL8,1,32258.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,FOS,1,12878.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,IKBKB,1,254.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,IKBKG,1,5.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,IL1B,1,14144.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,IL6,1,180.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,JUN,1,6524.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,NFKB1,1,1232.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,NFKB2,1,1032.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,NFKBIA,1,9402.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,NLRP3,1,613.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,RELA,1,1219.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,RELB,1,204.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,STAT3,1,2089.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,TICAM1,1,247.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,TLR2,1,450.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,TLR4,1,340.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,TNF,1,1076.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,inflammatory_nfkb,TNFRSF1A,1,1145.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,BNIP3,1,2648.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,CA9,1,826.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,EGLN1,1,444.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,EPAS1,1,353.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,GCLM,1,2235.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,GPX1,1,3789.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,HIF1A,1,3311.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,HMOX1,1,13951.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,LDHA,1,21245.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,NFE2L2,1,3042.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,NQO1,1,718.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,PDK1,1,257.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,PRDX1,1,2376.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,SLC2A1,1,4411.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,SOD1,1,8966.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,SOD2,1,11562.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,TXN,1,5118.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,hypoxia_oxidative_stress,VEGFA,1,2242.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,ACAN,1,856.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,B3GAT1,1,18.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,BGN,1,10179.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,CILP,1,12.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,COL2A1,1,204.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,COL9A1,1,1.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,COL9A2,1,145.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,COL9A3,1,137.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,COMP,1,864.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,FMOD,1,539.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,HAPLN1,1,373.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,HAS2,1,332.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,KRT19,1,3.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,MATN3,1,27.0,19458254.0
GSE153066,GSM4633740,CTL1,CTL1,NP,relatively normal,disc_matrix_homeostasis,SOX9,1,583.0,19458254.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,ADAMTS4,1,238.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,ADAMTS5,1,388.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,COL1A1,1,231909.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,COL1A2,1,155155.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,COL3A1,1,148795.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,COL5A1,1,16482.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,COL5A2,1,21906.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,COL6A1,1,31429.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,COL6A2,1,23540.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,COL6A3,1,21898.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,DCN,1,167070.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,FN1,1,392543.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,LOX,1,3289.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,LOXL2,1,5855.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,LUM,1,105378.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,MMP2,1,11831.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,MMP3,1,10841.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,MMP9,1,6201.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,MMP13,1,2508.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,POSTN,1,35141.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,SPARC,1,135134.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,TIMP1,1,22920.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,TIMP2,1,25384.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,ecm_collagen_remodeling,TNC,1,8607.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,CCL2,1,600.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,CCL5,1,196.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,CXCL8,1,42317.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,FOS,1,11756.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,IKBKB,1,94.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,IKBKG,1,2.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,IL1B,1,5006.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,IL6,1,379.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,JUN,1,6537.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,NFKB1,1,1221.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,NFKB2,1,710.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,NFKBIA,1,12707.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,NLRP3,1,96.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,RELA,1,1378.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,RELB,1,269.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,STAT3,1,2720.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,TICAM1,1,405.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,TLR2,1,420.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,TLR4,1,239.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,TNF,1,838.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,inflammatory_nfkb,TNFRSF1A,1,2168.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,BNIP3,1,2634.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,CA9,1,2066.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,EGLN1,1,491.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,EPAS1,1,1213.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,GCLM,1,1670.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,GPX1,1,3280.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,HIF1A,1,3596.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,HMOX1,1,28402.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,LDHA,1,26695.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,NFE2L2,1,2747.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,NQO1,1,266.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,PDK1,1,196.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,PRDX1,1,4765.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,SLC2A1,1,1950.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,SOD1,1,8502.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,SOD2,1,14403.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,TXN,1,5258.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,hypoxia_oxidative_stress,VEGFA,1,7590.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,ACAN,1,33861.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,B3GAT1,1,3.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,BGN,1,44163.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,CILP,1,8445.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,COL2A1,1,96000.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,COL9A1,1,195.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,COL9A2,1,3254.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,COL9A3,1,4158.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,COMP,1,117059.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,FMOD,1,57914.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,HAPLN1,1,11719.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,HAS2,1,230.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,KRT19,1,2.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,MATN3,1,152.0,16316398.0
GSE153066,GSM4633741,CTL2,CTL2,NP,relatively normal,disc_matrix_homeostasis,SOX9,1,11441.0,16316398.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,ADAMTS4,1,22.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,ADAMTS5,1,87.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,COL1A1,1,50378.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,COL1A2,1,69141.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,COL3A1,1,64552.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,COL5A1,1,9832.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,COL5A2,1,14444.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,COL6A1,1,21363.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,COL6A2,1,21063.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,COL6A3,1,7696.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,DCN,1,119456.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,FN1,1,121167.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,LOX,1,2030.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,LOXL2,1,4375.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,LUM,1,49715.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,MMP2,1,3847.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,MMP3,1,1186.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,MMP9,1,405.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,MMP13,1,532.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,POSTN,1,10473.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,SPARC,1,175519.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,TIMP1,1,9149.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,TIMP2,1,14018.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,ecm_collagen_remodeling,TNC,1,3331.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,CCL2,1,320.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,CCL5,1,38.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,CXCL8,1,1441.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,FOS,1,21727.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,IKBKB,1,51.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,IKBKG,1,0.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,IL1B,1,181.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,IL6,1,5.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,JUN,1,21608.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,NFKB1,1,463.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,NFKB2,1,677.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,NFKBIA,1,5948.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,NLRP3,1,8.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,RELA,1,741.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,RELB,1,190.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,STAT3,1,1291.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,TICAM1,1,206.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,TLR2,1,30.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,TLR4,1,25.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,TNF,1,109.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,inflammatory_nfkb,TNFRSF1A,1,748.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,BNIP3,1,2224.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,CA9,1,1162.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,EGLN1,1,463.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,EPAS1,1,544.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,GCLM,1,730.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,GPX1,1,1943.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,HIF1A,1,3079.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,HMOX1,1,13295.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,LDHA,1,9532.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,NFE2L2,1,1294.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,NQO1,1,130.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,PDK1,1,149.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,PRDX1,1,1414.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,SLC2A1,1,919.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,SOD1,1,5636.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,SOD2,1,2317.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,TXN,1,1918.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,hypoxia_oxidative_stress,VEGFA,1,1635.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,ACAN,1,56926.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,B3GAT1,1,0.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,BGN,1,61549.0,10884552.0
