dataset,gsm,donor_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,CXCL8,10,76,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,FOS,10,4869,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,IKBKB,10,690,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,IKBKG,10,1036,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,IL1B,10,1,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,IL6,10,70,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,JUN,10,14889,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,NFKB1,10,1833,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,NFKB2,10,381,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,NFKBIA,10,2803,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,NLRP3,10,4,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,RELA,10,2483,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,RELB,10,618,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,STAT3,10,6825,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,TICAM1,10,490,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,TLR2,10,46,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,TLR4,10,678,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,TNF,10,0,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,inflammatory_nfkb,TNFRSF1A,10,11380,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,BNIP3,10,45584,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,CA9,10,704,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,EGLN1,10,3585,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,EPAS1,10,7047,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,GCLM,10,6375,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,GPX1,0,0,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,HIF1A,10,22860,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,HMOX1,10,99962,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,LDHA,10,106420,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,NFE2L2,10,11551,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,NQO1,10,11243,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,PDK1,10,1635,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,PRDX1,10,69349,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,SLC2A1,10,3813,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,SOD1,10,52151,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,SOD2,10,58098,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,TXN,10,92077,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,hypoxia_oxidative_stress,VEGFA,10,2539,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,ACAN,10,18305,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,B3GAT1,10,0,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,BGN,10,9606,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,CILP,10,1055,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,COL2A1,10,11,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,COL9A1,10,5,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,COL9A2,10,251,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,COL9A3,10,66,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,COMP,10,790,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,FMOD,10,8834,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,HAPLN1,10,19601,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,HAS2,10,679,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,KRT19,10,2801,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,MATN3,10,68,90844059
GSE230808,GSM7235340,SP22.003,AF,diseased,disc_matrix_homeostasis,SOX9,10,8052,90844059
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,ADAMTS4,11,1,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,ADAMTS5,11,2491,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,COL1A1,11,61053,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,COL1A2,11,95575,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,COL3A1,11,22188,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,COL5A1,11,8199,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,COL5A2,11,20863,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,COL6A1,11,36423,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,COL6A2,11,28362,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,COL6A3,11,46962,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,DCN,11,116486,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,FN1,11,296356,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,LOX,11,23712,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,LOXL2,11,1645,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,LUM,11,81167,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,MMP2,11,29422,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,MMP3,11,405,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,MMP9,11,0,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,MMP13,11,6,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,POSTN,11,163323,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,SPARC,11,88554,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,TIMP1,11,126264,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,TIMP2,11,44764,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,ecm_collagen_remodeling,TNC,11,5716,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,CCL2,11,3901,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,CCL5,11,1,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,CXCL8,11,26,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,FOS,11,10959,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,IKBKB,11,614,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,IKBKG,11,1157,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,IL1B,11,3,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,IL6,11,82,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,JUN,11,13809,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,NFKB1,11,1723,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,NFKB2,11,310,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,NFKBIA,11,3708,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,NLRP3,11,2,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,RELA,11,2090,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,RELB,11,513,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,STAT3,11,4141,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,TICAM1,11,504,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,TLR2,11,15,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,TLR4,11,990,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,TNF,11,0,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,inflammatory_nfkb,TNFRSF1A,11,7343,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,BNIP3,11,19359,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,CA9,11,21,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,EGLN1,11,1946,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,EPAS1,11,5445,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,GCLM,11,7168,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,GPX1,0,0,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,HIF1A,11,26449,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,HMOX1,11,72263,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,LDHA,11,51399,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,NFE2L2,11,8492,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,NQO1,11,26301,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,PDK1,11,677,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,PRDX1,11,105011,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,SLC2A1,11,2422,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,SOD1,11,45863,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,SOD2,11,12235,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,TXN,11,175129,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,hypoxia_oxidative_stress,VEGFA,11,1721,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,ACAN,11,14368,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,B3GAT1,11,0,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,BGN,11,24024,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,CILP,11,34,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,COL2A1,11,158,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,COL9A1,11,21,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,COL9A2,11,113,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,COL9A3,11,72,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,COMP,11,2722,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,FMOD,11,2078,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,HAPLN1,11,5407,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,HAS2,11,973,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,KRT19,11,468,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,MATN3,11,52,89070698
GSE230808,GSM7235341,SP21.007,NP,diseased,disc_matrix_homeostasis,SOX9,11,6110,89070698
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,ADAMTS4,12,1,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,ADAMTS5,12,3589,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,COL1A1,12,21819,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,COL1A2,12,93265,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,COL3A1,12,36876,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,COL5A1,12,2073,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,COL5A2,12,12743,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,COL6A1,12,64657,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,COL6A2,12,43610,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,COL6A3,12,31043,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,DCN,12,158035,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,FN1,12,210415,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,LOX,12,28877,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,LOXL2,12,5465,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,LUM,12,143714,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,MMP2,12,17699,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,MMP3,12,498,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,MMP9,12,0,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,MMP13,12,27,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,POSTN,12,17718,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,SPARC,12,78437,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,TIMP1,12,266637,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,TIMP2,12,49767,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,ecm_collagen_remodeling,TNC,12,1906,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,CCL2,12,12524,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,CCL5,12,35,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,CXCL8,12,242,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,FOS,12,3694,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,IKBKB,12,645,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,IKBKG,12,1124,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,IL1B,12,15,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,IL6,12,102,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,JUN,12,15784,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,NFKB1,12,1310,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,NFKB2,12,349,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,NFKBIA,12,7213,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,NLRP3,12,6,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,RELA,12,1836,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,RELB,12,677,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,STAT3,12,3213,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,TICAM1,12,541,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,TLR2,12,24,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,TLR4,12,863,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,TNF,12,1,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,inflammatory_nfkb,TNFRSF1A,12,8433,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,BNIP3,12,42786,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,CA9,12,877,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,EGLN1,12,2936,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,EPAS1,12,9382,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,GCLM,12,6372,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,GPX1,0,0,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,HIF1A,12,35847,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,HMOX1,12,54080,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,LDHA,12,98793,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,NFE2L2,12,9772,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,NQO1,12,25155,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,PDK1,12,834,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,PRDX1,12,109584,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,SLC2A1,12,4441,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,SOD1,12,64858,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,SOD2,12,36460,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,TXN,12,179478,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,hypoxia_oxidative_stress,VEGFA,12,2536,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,ACAN,12,3826,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,B3GAT1,12,0,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,BGN,12,4287,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,CILP,12,248,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,COL2A1,12,408,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,COL9A1,12,0,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,COL9A2,12,79,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,COL9A3,12,39,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,COMP,12,315,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,FMOD,12,1894,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,HAPLN1,12,1756,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,HAS2,12,577,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,KRT19,12,683,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,MATN3,12,36,102726401
GSE230808,GSM7235342,SP21.011,NP,diseased,disc_matrix_homeostasis,SOX9,12,4049,102726401
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,ADAMTS4,13,0,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,ADAMTS5,13,2744,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,COL1A1,13,85184,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,COL1A2,13,113674,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,COL3A1,13,22360,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,COL5A1,13,5181,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,COL5A2,13,16879,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,COL6A1,13,70009,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,COL6A2,13,43761,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,COL6A3,13,43606,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,DCN,13,144238,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,FN1,13,196522,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,LOX,13,13564,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,LOXL2,13,3109,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,LUM,13,74602,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,MMP2,13,10916,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,MMP3,13,794,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,MMP9,13,0,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,MMP13,13,3,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,POSTN,13,75642,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,SPARC,13,55461,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,TIMP1,13,87190,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,TIMP2,13,20845,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,ecm_collagen_remodeling,TNC,13,6158,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,CCL2,13,2211,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,CCL5,13,3,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,CXCL8,13,86,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,FOS,13,977,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,IKBKB,13,573,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,IKBKG,13,914,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,IL1B,13,13,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,IL6,13,62,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,JUN,13,12609,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,NFKB1,13,1466,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,NFKB2,13,270,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,NFKBIA,13,3098,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,NLRP3,13,0,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,RELA,13,1578,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,RELB,13,398,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,STAT3,13,3081,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,TICAM1,13,406,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,TLR2,13,19,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,TLR4,13,476,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,TNF,13,0,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,inflammatory_nfkb,TNFRSF1A,13,5449,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,BNIP3,13,16806,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,CA9,13,109,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,EGLN1,13,1705,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,EPAS1,13,3935,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,GCLM,13,5642,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,GPX1,0,0,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,HIF1A,13,20551,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,HMOX1,13,24427,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,LDHA,13,75631,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,NFE2L2,13,5616,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,NQO1,13,19917,61708790
